,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,fraud_count,chip_ratio,online_ratio,swipe_ratio,most_prefer,least_prefer,W_avg_min_amount,W_avg_max_amount,W_avg_mean_amount,W_avg_median_amount,W_avg_count_transaction,M_avg_min_amount,M_avg_max_amount,M_avg_mean_amount,M_avg_median_amount,M_avg_count_transaction,M_evg_unique_merchants,M_median_gap_sec,fraud_risk
774,402,47,72,1972,6,Male,77931 Lincoln Avenue,33.83,-83.89,21556,43954,60913,744,3,9.0,0.2403680981595092,0.37828220858895706,0.38134969325153373,Swipe,Chip,1.61284046692607,188.58336575875487,46.052152606565116,38.500058365758754,15.85603112840467,0.7786440677966101,333.82872881355934,46.432256887123636,38.766483050847455,69.0677966101695,29.152542372881356,21750.0,0
775,1551,47,70,1972,12,Male,148 Hillside Boulevard,40.15,-89.36,17510,35699,63264,687,5,5.0,0.3563651591289782,0.2567001675041876,0.3869346733668342,Swipe,Online,8.53307392996109,202.200233463035,69.09297621438944,54.83147859922179,18.58365758754864,3.3716949152542375,263.9721186440678,68.47605374477341,55.118601694915256,80.94915254237289,25.39830508474576,10200.0,0
776,1672,28,70,1991,9,Male,919 Washington Drive,41.45,-81.92,36610,74644,204251,792,3,3.0,0.0,0.028268551236749116,0.9717314487632509,Swipe,Chip,1.222578125,50.57309895833333,13.339204170825928,5.380143229166666,10.317708333333334,0.8932954545454546,67.76465909090909,13.406012620524505,3.806306818181818,45.02272727272727,17.511363636363637,33720.0,0
777,1135,89,69,1931,1,Female,796 West Lane,33.84,-118.35,31496,68010,0,704,7,4.0,0.32995220910952894,0.33258558470691507,0.33746220618355605,Swipe,Chip,6.736634241245136,177.65062256809338,40.2264750640263,24.357217898832687,19.94747081712062,3.6202542372881354,270.92254237288137,40.34537629599792,24.016822033898308,86.88983050847457,26.39830508474576,9360.0,0
778,1589,39,70,1981,1,Female,6301 Hillside Avenue,34.02,-118.15,13485,27494,44258,702,3,7.0,0.2563106796116505,0.05728155339805825,0.6864077669902913,Swipe,Online,17.70858552631579,110.05671052631578,40.13369808170631,36.37133223684211,6.776315789473684,5.518571428571429,180.69385714285713,40.12582759640067,34.064499999999995,29.428571428571427,19.15714285714286,43140.0,0
779,1002,31,67,1988,4,Male,8446 Catherine Drive,35.43,-118.83,19023,38788,77448,716,1,7.0,0.40688826591910293,0.11653984781738086,0.4765718862635162,Swipe,Online,21.61810756972112,157.7454780876494,55.47384858097856,47.39577689243028,4.97410358565737,5.981880341880342,320.7342735042735,53.28717835792877,41.64491452991453,21.34188034188034,14.991452991452991,52560.0,0
780,1411,57,66,1962,6,Female,3196 Elm Boulevard,41.92,-88.3,33847,69007,52218,720,4,8.0,0.4515738498789346,0.04249394673123487,0.5059322033898305,Swipe,Online,2.5764396887159533,201.21171206225682,51.30818574983333,48.32862840466926,16.070038910505836,0.9147457627118644,354.1726271186441,51.15777445380679,50.50741525423729,70.0,25.88135593220339,23520.0,0
781,1654,43,66,1976,4,Male,385 Pine Drive,41.47,-71.3,24194,49328,6197,693,5,30.0,0.4288455388551327,0.05703016735955655,0.5141242937853108,Swipe,Online,3.8919260700389104,194.65369649805447,44.765314371114435,52.39246108949416,36.50194552529183,2.4991525423728813,317.30279661016954,44.835324566493696,54.141016949152544,159.0,35.53389830508475,3000.0,1
782,1330,65,61,1954,12,Female,35187 West Lane,34.4,-119.72,33097,35404,30887,575,3,24.0,0.14044430919050518,0.5538648813146683,0.3056908094948265,Online,Chip,10.008365758754865,224.58145914396886,42.20464354383751,31.30634241245136,25.571984435797667,6.372457627118645,435.32,42.21253266295712,31.502415254237288,111.38983050847457,26.06779661016949,10320.0,1
783,790,34,65,1985,3,Female,480 Ocean View Boulevard,32.9,-116.89,22740,46361,69620,743,2,2.0,0.3407807204719468,0.04782226685075938,0.6113970126772938,Swipe,Online,6.519610894941634,151.08498054474705,34.51354350936332,24.853219844357977,15.5,3.5804237288135594,265.7009322033898,34.622089932338156,24.698305084745762,67.51694915254237,24.110169491525422,21360.0,0
784,552,54,66,1965,4,Male,1416 Bayview Avenue,29.67,-82.33,25767,52538,132409,602,1,2.0,0.4408919661948885,0.05131860299358518,0.5077894308115263,Swipe,Online,20.57192607003891,230.92097276264593,43.849368603360354,62.677013618677044,19.107003891050585,6.026779661016949,430.53966101694914,43.63924706384096,63.293347457627114,83.22881355932203,22.059322033898304,1260.0,0
785,883,33,60,1987,2,Male,6174 East Street,45.53,-122.6,26647,54333,103224,584,1,1.0,0.879472693032015,0.09792843691148775,0.022598870056497175,Chip,Swipe,4.400279329608939,262.77659217877095,71.65797281993014,45.50111731843575,8.899441340782124,2.5690243902439023,464.4619512195122,74.32029786431181,37.052317073170734,38.853658536585364,23.21951219512195,25140.0,0
786,359,66,61,1953,7,Male,338 Littlewood Street,33.94,-83.99,24252,57383,20725,799,4,38.0,0.2938428874734607,0.07898089171974522,0.627176220806794,Swipe,Online,6.133521400778211,217.4425680933852,42.13487938395199,27.005165369649806,13.745136186770427,2.8319491525423732,470.7515254237288,42.26736117984709,26.718686440677963,59.8728813559322,23.66949152542373,11250.0,1
787,1921,44,65,1975,3,Male,704 Third Avenue,34.12,-83.22,15726,32064,9833,709,3,7.0,0.416741351496684,0.06434844954292884,0.5189101989603871,Swipe,Online,7.773463035019455,162.22817120622568,40.62132538444534,32.48097276264592,10.854085603112841,1.722457627118644,286.1551694915254,39.956676313008614,28.48343220338983,47.279661016949156,26.033898305084747,20880.0,0
788,557,59,54,1960,9,Male,350 Jefferson Boulevard,33.97,-118.35,18476,28245,13411,669,1,5.0,0.24678643914906412,0.3520258588288356,0.4011877020221003,Swipe,Chip,1.3479571984435799,176.82441634241246,31.457505934899324,20.41229571984436,25.881322957198442,0.9238135593220339,365.8864406779661,31.389228043905593,19.91995762711864,112.73728813559322,29.83050847457627,7260.0,0
789,1936,86,68,1933,7,Female,406 El Camino Boulevard,44.4,-73.0,26951,35685,1135,714,5,4.0,0.3813298106560986,0.16424482606781154,0.45442536327608984,Swipe,Online,8.041789883268482,191.70682879377432,45.197876819786686,28.417101167315174,13.254863813229573,2.7315254237288134,351.8745762711864,45.65474831816004,27.994279661016947,57.73728813559322,30.5,22800.0,0
790,468,48,65,1971,9,Female,76 Lexington Boulevard,41.65,-91.53,23238,47374,35312,714,2,25.0,0.2550751879699248,0.04285714285714286,0.7020676691729323,Swipe,Online,8.29920233463035,155.4901945525292,41.60234947066884,34.28197470817121,10.350194552529183,2.850508474576271,272.21889830508474,40.92971998742825,34.03351694915254,45.08474576271186,19.627118644067796,19740.0,1
791,1651,33,66,1986,3,Male,632 Pine Drive,35.15,-89.75,27474,56018,100163,739,2,2.0,0.3695079086115993,0.2131810193321617,0.417311072056239,Swipe,Online,8.778754863813228,238.3756420233463,81.60318854190187,82.11046692607003,22.140077821011673,4.260508474576271,423.70440677966104,81.18757770727537,80.09995762711864,96.44067796610169,20.152542372881356,11220.0,0
792,1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710,42229,0,688,3,25.0,0.4741923027416656,0.026901789162054317,0.4989059080962801,Swipe,Online,2.3170348837209302,159.67287790697674,35.66703478719433,35.14485465116279,22.584302325581394,1.4026582278481012,294.46443037974683,35.63767249095593,35.36044303797468,98.34177215189874,25.40506329113924,14160.0,1
793,1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040,42900,111007,802,6,7.0,0.4442405975625737,0.0356440833442537,0.5201153190931725,Swipe,Online,2.3624513618677043,149.52610894941634,30.64946697381382,22.718949416342415,14.846303501945526,1.572542372881356,250.02008474576272,30.52648991927583,22.77334745762712,64.66949152542372,28.06779661016949,18720.0,0
794,732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224,39191,43396,756,6,24.0,0.35542168674698793,0.09060240963855422,0.5539759036144578,Swipe,Online,10.134591439688716,160.5264980544747,44.054625425775995,38.023394941634244,8.073929961089494,1.2211016949152542,306.4781355932203,42.709046122058396,34.362500000000004,35.16949152542373,19.864406779661017,25620.0,1
795,476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,20340,41473,98151,724,3,7.0,0.44933848303065166,0.03640397731941819,0.5142575396499302,Swipe,Online,12.500194552529184,157.9976653696498,35.11860023581352,44.96154669260701,23.67509727626459,4.851610169491526,268.5529661016949,35.21274058830008,43.49724576271186,103.12711864406779,27.71186440677966,1200.0,0
796,164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287,37829,20185,658,4,20.0,0.4386886433617098,0.051258829922115556,0.5100525267161746,Swipe,Online,6.789591439688715,155.23686770428014,36.01371155634303,23.041556420233466,10.74124513618677,1.880593220338983,322.2990677966102,35.9973872675024,19.390508474576272,46.78813559322034,22.89830508474576,21420.0,1
797,40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342,29243,30686,726,4,6.0,0.3937192406843215,0.048746191703773145,0.5575345676119053,Swipe,Online,5.455544747081713,98.45678988326848,27.85732063612287,16.869902723735407,8.301556420233464,3.0721186440677966,181.7577118644068,27.9147573622284,11.610338983050847,36.16101694915254,17.35593220338983,27600.0,0
798,1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,22247,45360,14587,704,3,12.0,0.0681650155256543,0.38873281088274436,0.5431021735916014,Swipe,Chip,7.79636186770428,131.3523346303502,33.14500903901433,17.906536964980543,13.157587548638132,4.064152542372882,235.1286440677966,33.3130474384821,16.28385593220339,57.313559322033896,18.966101694915253,15540.0,1
799,988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042,39832,5377,785,4,13.0,0.4546209761163032,0.04880581516095535,0.4965732087227414,Swipe,Online,11.976400817995911,142.0981390593047,57.12925275038077,57.58848670756646,9.846625766871165,4.23858407079646,234.70150442477876,57.28674360343029,59.83469026548672,42.610619469026545,19.300884955752213,17760.0,1
800,660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,21602,44041,109159,680,2,0.0,0.41224188790560473,0.07571288102261553,0.5120452310717798,Swipe,Online,2.954842105263158,145.82776842105264,32.33925770475311,14.836294736842104,8.56421052631579,1.9035779816513763,281.8529357798165,32.96280598773708,8.365779816513761,37.321100917431195,21.522935779816514,28410.0,0
801,1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878,29517,2470,690,4,5.0,0.45243980591412614,0.05969056120113522,0.4878696328847386,Swipe,Online,1.8554280155642024,328.07684824902725,38.75906895685367,11.055933852140077,21.250972762645915,1.3407627118644068,714.1444067796609,38.631698537979666,9.127457627118643,92.5677966101695,32.889830508474574,9780.0,0
802,184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348,43529,126175,797,6,23.0,0.43380080817684813,0.05490848585690516,0.5112907059662467,Swipe,Online,4.859630350194553,174.25651750972764,45.009203022235894,28.638356031128403,8.184824902723735,0.8296610169491526,305.53499999999997,44.40909224815244,20.699152542372882,35.652542372881356,21.347457627118644,32400.0,1
803,1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097,32820,23004,740,4,13.0,0.44424131627056673,0.04631322364411944,0.5094454600853139,Swipe,Online,10.278482490272374,155.3246692607004,45.42005478058586,37.10975680933852,9.577821011673151,2.805677966101695,328.7957627118644,45.408247293115345,37.21470338983051,41.720338983050844,20.483050847457626,33900.0,1
804,905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,47524,96901,182809,701,5,7.0,0.3110786008777763,0.1061311344593696,0.5827902646628541,Swipe,Online,5.957295719844359,303.595233463035,70.88934023661503,59.28367704280156,14.6284046692607,2.8352542372881357,625.2972033898305,71.21331119720094,62.08711864406779,63.720338983050844,30.449152542372882,12840.0,0
805,419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448,33540,74530,734,5,10.0,0.3687384615384615,0.03790769230769231,0.5933538461538461,Swipe,Online,2.026750972762646,165.17175097276265,29.176983238402688,15.339873540856031,15.80739299610895,1.3683050847457627,333.874406779661,29.33409163902187,14.097330508474576,68.85593220338983,22.75423728813559,11100.0,0
806,1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,24227,49396,39549,814,3,5.0,0.4275096828221501,0.05600334973306815,0.5164869674447817,Swipe,Online,17.102023346303504,222.01342412451362,79.52533172466158,83.37756809338521,18.585603112840467,5.273050847457627,430.95389830508475,79.16383696188811,83.76639830508473,80.95762711864407,29.228813559322035,11400.0,0
807,383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,16816,34287,77180,760,3,6.0,0.44501041907849037,0.04839083121092846,0.5065987497105812,Swipe,Online,3.9475680933852137,140.2238326848249,34.538703430709816,19.85691634241245,8.40272373540856,2.48135593220339,240.24177966101695,35.35236874161044,12.47957627118644,36.601694915254235,17.5,27960.0,0
808,1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,16794,34241,79551,784,2,20.0,0.37206178643384824,0.11148421759570182,0.5164539959704499,Swipe,Online,4.74772373540856,149.7938521400778,39.050543212870075,24.382762645914397,8.690661478599221,1.906101694915254,283.13635593220334,38.79900831279196,16.295338983050847,37.855932203389834,20.872881355932204,32520.0,1
809,497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692,52380,8764,850,6,11.0,0.4560537501713972,0.05375017139723022,0.49019607843137253,Swipe,Online,4.627801556420233,251.77356031128406,49.21719287169147,32.79204280155642,14.188715953307392,3.2332203389830507,497.2912711864407,49.072898713376176,33.22161016949153,61.80508474576271,24.923728813559322,19320.0,1
810,44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,16738,38194,1674,680,3,11.0,0.45150375939849624,0.04285714285714286,0.5056390977443609,Swipe,Online,14.425594541910332,146.15280155642023,44.31844143258906,43.80178988326848,10.350194552529183,5.197796610169492,295.66423728813555,44.9302034933068,41.775169491525425,45.08474576271186,16.43220338983051,25080.0,1
811,661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005,42831,59948,566,3,8.0,0.7539444027047333,0.05033809166040571,0.195717505634861,Chip,Online,1.2216871165644172,117.62803680981594,23.81154988732882,12.743865030674847,8.16564417177914,0.5573333333333333,263.03706666666665,24.4016547450481,8.147533333333334,35.49333333333333,19.506666666666668,29370.0,0
812,939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,19945,34819,2971,696,2,3.0,0.24872708757637474,0.164969450101833,0.5863034623217923,Swipe,Online,19.66760700389105,143.87603112840466,52.63988355229306,54.72880350194553,7.642023346303502,4.916440677966102,248.27381355932204,51.720000370709094,55.80555084745763,33.28813559322034,19.110169491525422,30600.0,0
813,947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985,34637,12623,710,4,11.0,0.30147134478855847,0.020063792571252185,0.6784648626401893,Swipe,Online,12.194046692607003,144.33387159533075,48.83268402582672,49.546284046692605,18.908560311284045,8.088305084745762,230.92991525423727,48.762837635219455,50.20457627118645,82.36440677966101,26.940677966101696,16800.0,1
814,1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,8658,17657,21899,614,2,9.0,0.1878476679503637,0.08900299529311083,0.7231493367565255,Swipe,Online,17.737835671342687,127.35548,46.30279102059052,39.623580000000004,4.674,4.70406779661017,247.49864406779662,45.45738779050443,33.699110169491526,19.805084745762713,13.372881355932204,57480.0,0
815,385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,21679,30434,23883,740,7,12.0,0.38651761517615174,0.04081978319783198,0.5726626016260162,Swipe,Online,2.0113813229571984,170.70622568093384,32.18161965096028,17.034727626459144,11.486381322957198,0.9459322033898305,356.95762711864404,31.72683097178622,14.085127118644069,50.03389830508475,23.279661016949152,17580.0,1
816,1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,12557,25603,26348,729,2,8.0,0.14414831981460025,0.08180764774044033,0.7740440324449595,Swipe,Online,1.8595284872298625,115.87056974459725,29.37876507400101,18.034774066797645,8.477406679764243,0.8571794871794872,207.93324786324786,29.363148959279897,15.81448717948718,36.88034188034188,19.307692307692307,35820.0,0
817,913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,13964,28476,0,693,3,19.0,0.4156039009752438,0.1177794448612153,0.46661665416354087,Swipe,Online,13.989189723320157,96.864209486166,40.31745879534129,38.23877470355731,5.2687747035573125,0.934406779661017,156.98838983050848,38.7447631710474,35.53444915254237,22.593220338983052,14.694915254237289,56460.0,1
818,1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,10091,20577,60152,825,4,25.0,0.36969848617540346,0.036531965469786064,0.5937695483548104,Swipe,Online,1.2685603112840467,104.37894941634241,16.252091919040467,4.104027237354085,15.550583657587548,0.9292372881355933,206.36644067796612,16.452980318933992,3.4264830508474575,67.73728813559322,23.796610169491526,22770.0,1
819,804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,14839,30252,24172,812,5,10.0,0.45560253699788583,0.03959254276379012,0.504804920238324,Swipe,Online,4.35875486381323,182.11130350194554,30.056256819014592,14.80214980544747,20.245136186770427,1.7785593220338984,310.6843220338983,30.08808729849744,13.398686440677967,88.1864406779661,25.52542372881356,11940.0,0
820,1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,24115,49169,65994,747,2,9.0,0.39411032766486936,0.14566569888013273,0.46022397345499794,Swipe,Online,1.0023735408560313,250.99284046692608,40.686157038357486,21.71317120622568,23.45330739299611,0.6837288135593221,419.42974576271183,40.65873965053919,21.334576271186442,102.16101694915254,35.016949152542374,7380.0,0
